tag,date,tabus,chances,resets,distance,cmax,time
Move-Tabulist,2006-11-27 14:01:29,60,160,1,3,1918,0.08
Move-Tabulist,2006-11-27 14:01:30,80,0,1,3,1987,0.00
Move-Tabulist,2006-11-27 14:01:30,80,20,1,3,1987,0.01
Move-Tabulist,2006-11-27 14:01:30,80,40,1,3,1987,0.02
Move-Tabulist,2006-11-27 14:01:30,80,60,1,3,1987,0.03
Move-Tabulist,2006-11-27 14:01:30,80,80,1,3,1987,0.05
Move-Tabulist,2006-11-27 14:01:30,80,100,1,3,1987,0.05
Move-Tabulist,2006-11-27 14:01:30,80,120,1,3,1987,0.05
Move-Tabulist,2006-11-27 14:01:31,80,140,1,3,1960,0.08
Move-Tabulist,2006-11-27 14:01:31,80,160,1,3,1930,0.08
Move-Tabulist,2006-11-27 14:01:31,100,0,1,3,1987,0.00
Move-Tabulist,2006-11-27 14:01:31,100,20,1,3,1987,0.01
Move-Tabulist,2006-11-27 14:01:31,100,40,1,3,1987,0.02
Move-Tabulist,2006-11-27 14:01:31,100,60,1,3,1987,0.03
Move-Tabulist,2006-11-27 14:01:31,100,80,1,3,1987,0.06
Move-Tabulist,2006-11-27 14:01:32,100,100,1,3,1987,0.05
Move-Tabulist,2006-11-27 14:01:32,100,120,1,3,1987,0.05
Move-Tabulist,2006-11-27 14:01:32,100,140,1,3,1960,0.07
Move-Tabulist,2006-11-27 14:01:32,100,160,1,3,1930,0.08
MoveSwap-Tabulist,2006-11-27 14:03:59,0,0,1,5,1928,0.00
MoveSwap-Tabulist,2006-11-27 14:03:59,0,20,1,5,1928,0.01
MoveSwap-Tabulist,2006-11-27 14:04:00,0,40,1,5,1928,0.01
MoveSwap-Tabulist,2006-11-27 14:04:00,0,60,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:00,0,80,1,5,1928,0.03
MoveSwap-Tabulist,2006-11-27 14:04:00,0,100,1,5,1928,0.04
MoveSwap-Tabulist,2006-11-27 14:04:00,0,120,1,5,1928,0.04
MoveSwap-Tabulist,2006-11-27 14:04:00,0,140,1,5,1928,0.06
MoveSwap-Tabulist,2006-11-27 14:04:00,0,160,1,5,1928,0.05
MoveSwap-Tabulist,2006-11-27 14:04:00,20,0,1,5,1928,0.00
MoveSwap-Tabulist,2006-11-27 14:04:01,20,20,1,5,1928,0.01
MoveSwap-Tabulist,2006-11-27 14:04:01,20,40,1,5,1927,0.02
MoveSwap-Tabulist,2006-11-27 14:04:01,20,60,1,5,1903,0.02
MoveSwap-Tabulist,2006-11-27 14:04:01,20,80,1,5,1903,0.03
MoveSwap-Tabulist,2006-11-27 14:04:01,20,100,1,5,1903,0.05
MoveSwap-Tabulist,2006-11-27 14:04:01,20,120,1,5,1903,0.04
MoveSwap-Tabulist,2006-11-27 14:04:01,20,140,1,5,1903,0.05
MoveSwap-Tabulist,2006-11-27 14:04:02,20,160,1,5,1903,0.05
MoveSwap-Tabulist,2006-11-27 14:04:02,40,0,1,5,1928,0.00
MoveSwap-Tabulist,2006-11-27 14:04:02,40,20,1,5,1928,0.01
MoveSwap-Tabulist,2006-11-27 14:04:02,40,40,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:02,40,60,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:02,40,80,1,5,1928,0.03
MoveSwap-Tabulist,2006-11-27 14:04:02,40,100,1,5,1928,0.03
MoveSwap-Tabulist,2006-11-27 14:04:02,40,120,1,5,1899,0.05
MoveSwap-Tabulist,2006-11-27 14:04:03,40,140,1,5,1899,0.05
MoveSwap-Tabulist,2006-11-27 14:04:03,40,160,1,5,1899,0.06
MoveSwap-Tabulist,2006-11-27 14:04:03,60,0,1,5,1928,0.00
MoveSwap-Tabulist,2006-11-27 14:04:03,60,20,1,5,1928,0.01
MoveSwap-Tabulist,2006-11-27 14:04:03,60,40,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:03,60,60,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:03,60,80,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:03,60,100,1,5,1928,0.04
MoveSwap-Tabulist,2006-11-27 14:04:04,60,120,1,5,1928,0.05
MoveSwap-Tabulist,2006-11-27 14:04:04,60,140,1,5,1928,0.06
MoveSwap-Tabulist,2006-11-27 14:04:04,60,160,1,5,1928,0.06
MoveSwap-Tabulist,2006-11-27 14:04:04,80,0,1,5,1928,0.00
MoveSwap-Tabulist,2006-11-27 14:04:04,80,20,1,5,1928,0.01
MoveSwap-Tabulist,2006-11-27 14:04:04,80,40,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:04,80,60,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:05,80,80,1,5,1928,0.03
MoveSwap-Tabulist,2006-11-27 14:04:05,80,100,1,5,1928,0.04
MoveSwap-Tabulist,2006-11-27 14:04:05,80,120,1,5,1928,0.04
MoveSwap-Tabulist,2006-11-27 14:04:05,80,140,1,5,1928,0.06
MoveSwap-Tabulist,2006-11-27 14:04:05,80,160,1,5,1928,0.06
MoveSwap-Tabulist,2006-11-27 14:04:05,100,0,1,5,1928,0.00
MoveSwap-Tabulist,2006-11-27 14:04:05,100,20,1,5,1928,0.01
MoveSwap-Tabulist,2006-11-27 14:04:05,100,40,1,5,1928,0.02
MoveSwap-Tabulist,2006-11-27 14:04:06,100,60,1,5,1928,0.03
MoveSwap-Tabulist,2006-11-27 14:04:06,100,80,1,5,1928,0.03
MoveSwap-Tabulist,2006-11-27 14:04:06,100,100,1,5,1928,0.04
MoveSwap-Tabulist,2006-11-27 14:04:06,100,120,1,5,1928,0.04
MoveSwap-Tabulist,2006-11-27 14:04:06,100,140,1,5,1928,0.05
MoveSwap-Tabulist,2006-11-27 14:04:06,100,160,1,5,1928,0.07
MoveTask-Tabulist,2006-11-27 14:06:24,0,0,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:24,0,20,1,5,1928,0.01
MoveTask-Tabulist,2006-11-27 14:06:24,0,40,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:25,0,60,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:25,0,80,1,5,1928,0.03
MoveTask-Tabulist,2006-11-27 14:06:25,0,100,1,5,1928,0.04
MoveTask-Tabulist,2006-11-27 14:06:25,0,120,1,5,1928,0.05
MoveTask-Tabulist,2006-11-27 14:06:25,0,140,1,5,1928,0.05
MoveTask-Tabulist,2006-11-27 14:06:25,0,160,1,5,1928,0.06
MoveTask-Tabulist,2006-11-27 14:06:25,20,0,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:26,20,20,1,5,1928,0.01
MoveTask-Tabulist,2006-11-27 14:06:26,20,40,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:26,20,60,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:26,20,80,1,5,1928,0.03
MoveTask-Tabulist,2006-11-27 14:06:26,20,100,1,5,1908,0.04
MoveTask-Tabulist,2006-11-27 14:06:26,20,120,1,5,1861,0.05
MoveTask-Tabulist,2006-11-27 14:06:26,20,140,1,5,1861,0.06
MoveTask-Tabulist,2006-11-27 14:06:27,20,160,1,5,1861,0.05
MoveTask-Tabulist,2006-11-27 14:06:27,40,0,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:27,40,20,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:27,40,40,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:27,40,60,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:27,40,80,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:27,40,100,1,5,1928,0.04
MoveTask-Tabulist,2006-11-27 14:06:27,40,120,1,5,1928,0.04
MoveTask-Tabulist,2006-11-27 14:06:28,40,140,1,5,1928,0.05
MoveTask-Tabulist,2006-11-27 14:06:28,40,160,1,5,1916,0.06
MoveTask-Tabulist,2006-11-27 14:06:28,60,0,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:28,60,20,1,5,1928,0.01
MoveTask-Tabulist,2006-11-27 14:06:28,60,40,1,5,1928,0.01
MoveTask-Tabulist,2006-11-27 14:06:28,60,60,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:28,60,80,1,5,1928,0.03
MoveTask-Tabulist,2006-11-27 14:06:28,60,100,1,5,1928,0.03
MoveTask-Tabulist,2006-11-27 14:06:29,60,120,1,5,1928,0.04
MoveTask-Tabulist,2006-11-27 14:06:29,60,140,1,5,1928,0.07
MoveTask-Tabulist,2006-11-27 14:06:29,60,160,1,5,1928,0.05
MoveTask-Tabulist,2006-11-27 14:06:29,80,0,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:29,80,20,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:29,80,40,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:29,80,60,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:29,80,80,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:30,80,100,1,5,1928,0.04
MoveTask-Tabulist,2006-11-27 14:06:30,80,120,1,5,1862,0.04
MoveTask-Tabulist,2006-11-27 14:06:30,80,140,1,5,1860,0.05
MoveTask-Tabulist,2006-11-27 14:06:30,80,160,1,5,1860,0.07
MoveTask-Tabulist,2006-11-27 14:06:30,100,0,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:30,100,20,1,5,1928,0.00
MoveTask-Tabulist,2006-11-27 14:06:30,100,40,1,5,1928,0.01
MoveTask-Tabulist,2006-11-27 14:06:30,100,60,1,5,1928,0.02
MoveTask-Tabulist,2006-11-27 14:06:31,100,80,1,5,1928,0.03
MoveTask-Tabulist,2006-11-27 14:06:31,100,100,1,5,1928,0.04
MoveTask-Tabulist,2006-11-27 14:06:31,100,120,1,5,1928,0.05
MoveTask-Tabulist,2006-11-27 14:06:31,100,140,1,5,1928,0.05
MoveTask-Tabulist,2006-11-27 14:06:31,100,160,1,5,1928,0.06
Move-Tabulist2,2006-11-27 14:22:52,0,0,1,3,1987,0.00
Move-Tabulist2,2006-11-27 14:22:53,0,20,1,3,1987,0.02
Move-Tabulist2,2006-11-27 14:22:53,0,40,1,3,1987,0.02
Move-Tabulist2,2006-11-27 14:22:53,0,60,1,3,1987,0.03
Move-Tabulist2,2006-11-27 14:22:53,0,80,1,3,1987,0.05
Move-Tabulist2,2006-11-27 14:22:53,0,100,1,3,1987,0.06
Move-Tabulist2,2006-11-27 14:22:53,0,120,1,3,1987,0.07
Move-Tabulist2,2006-11-27 14:22:54,0,140,1,3,1987,0.07
Move-Tabulist2,2006-11-27 14:22:54,0,160,1,3,1987,0.09
Move-Tabulist2,2006-11-27 14:22:54,2,0,1,3,1987,0.01
Move-Tabulist2,2006-11-27 14:22:54,2,20,1,3,1987,0.01
Move-Tabulist2,2006-11-27 14:22:54,2,40,1,3,1987,0.03
Move-Tabulist2,2006-11-27 14:22:54,2,60,1,3,1987,0.03
Move-Tabulist2,2006-11-27 14:22:55,2,80,1,3,1987,0.04
Move-Tabulist2,2006-11-27 14:22:55,2,100,1,3,1987,0.06
Move-Tabulist2,2006-11-27 14:22:55,2,120,1,3,1987,0.08
Move-Tabulist2,2006-11-27 14:22:55,2,140,1,3,1987,0.07
Move-Tabulist2,2006-11-27 14:22:55,2,160,1,3,1987,0.09
Move-Tabulist2,2006-11-27 14:22:55,4,0,1,3,1987,0.00
Move-Tabulist2,2006-11-27 14:22:56,4,20,1,3,1934,0.01
Move-Tabulist2,2006-11-27 14:22:56,4,40,1,3,1934,0.02
Move-Tabulist2,2006-11-27 14:22:56,4,60,1,3,1934,0.04
Move-Tabulist2,2006-11-27 14:22:56,4,80,1,3,1934,0.04
Move-Tabulist2,2006-11-27 14:22:56,4,100,1,3,1934,0.06
Move-Tabulist2,2006-11-27 14:22:56,4,120,1,3,1934,0.07
Move-Tabulist2,2006-11-27 14:22:57,4,140,1,3,1934,0.08
Move-Tabulist2,2006-11-27 14:22:57,4,160,1,3,1934,0.11
Move-Tabulist2,2006-11-27 14:22:57,6,0,1,3,1987,0.00
Move-Tabulist2,2006-11-27 14:22:57,6,20,1,3,1987,0.01
Move-Tabulist2,2006-11-27 14:22:57,6,40,1,3,1934,0.03
Move-Tabulist2,2006-11-27 14:22:58,6,60,1,3,1934,0.04
Move-Tabulist2,2006-11-27 14:22:58,6,80,1,3,1934,0.06
Move-Tabulist2,2006-11-27 14:22:58,6,100,1,3,1934,0.05
Move-Tabulist2,2006-11-27 14:22:58,6,120,1,3,1934,0.06
Move-Tabulist2,2006-11-27 14:22:58,6,140,1,3,1934,0.09
Move-Tabulist2,2006-11-27 14:22:59,6,160,1,3,1934,0.09
Move-Tabulist2,2006-11-27 14:22:59,8,0,1,3,1987,0.00
Move-Tabulist2,2006-11-27 14:22:59,8,20,1,3,1987,0.02
Move-Tabulist2,2006-11-27 14:22:59,8,40,1,3,1987,0.03
Move-Tabulist2,2006-11-27 14:22:59,8,60,1,3,1987,0.04
Move-Tabulist2,2006-11-27 14:22:59,8,80,1,3,1987,0.06
Move-Tabulist2,2006-11-27 14:23:00,8,100,1,3,1987,0.06
Move-Tabulist2,2006-11-27 14:23:00,8,120,1,3,1987,0.08
Move-Tabulist2,2006-11-27 14:23:00,8,140,1,3,1987,0.07
Move-Tabulist2,2006-11-27 14:23:00,8,160,1,3,1987,0.10
Move-Tabulist2,2006-11-27 14:23:00,10,0,1,3,1987,0.00
Move-Tabulist2,2006-11-27 14:23:01,10,20,1,3,1987,0.01
Move-Tabulist2,2006-11-27 14:23:01,10,40,1,3,1987,0.02
Move-Tabulist2,2006-11-27 14:23:01,10,60,1,3,1987,0.04
Move-Tabulist2,2006-11-27 14:23:01,10,80,1,3,1987,0.05
Move-Tabulist2,2006-11-27 14:23:01,10,100,1,3,1987,0.06
Move-Tabulist2,2006-11-27 14:23:01,10,120,1,3,1987,0.07
Move-Tabulist2,2006-11-27 14:23:02,10,140,1,3,1940,0.08
Move-Tabulist2,2006-11-27 14:23:02,10,160,1,3,1940,0.09
MoveSwap-Tabulist2,2006-11-27 14:26:18,0,0,1,5,1928,0.00
MoveSwap-Tabulist2,2006-11-27 14:26:18,0,20,1,5,1928,0.01
MoveSwap-Tabulist2,2006-11-27 14:26:19,0,40,1,5,1928,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:19,0,60,1,5,1928,0.03
MoveSwap-Tabulist2,2006-11-27 14:26:19,0,80,1,5,1928,0.05
MoveSwap-Tabulist2,2006-11-27 14:26:19,0,100,1,5,1928,0.05
MoveSwap-Tabulist2,2006-11-27 14:26:19,0,120,1,5,1928,0.06
MoveSwap-Tabulist2,2006-11-27 14:26:20,0,140,1,5,1928,0.09
MoveSwap-Tabulist2,2006-11-27 14:26:20,0,160,1,5,1928,0.09
MoveSwap-Tabulist2,2006-11-27 14:26:20,2,0,1,5,1928,0.00
MoveSwap-Tabulist2,2006-11-27 14:26:20,2,20,1,5,1928,0.01
MoveSwap-Tabulist2,2006-11-27 14:26:21,2,40,1,5,1928,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:21,2,60,1,5,1928,0.04
MoveSwap-Tabulist2,2006-11-27 14:26:21,2,80,1,5,1928,0.06
MoveSwap-Tabulist2,2006-11-27 14:26:21,2,100,1,5,1928,0.06
MoveSwap-Tabulist2,2006-11-27 14:26:21,2,120,1,5,1928,0.07
MoveSwap-Tabulist2,2006-11-27 14:26:22,2,140,1,5,1928,0.08
MoveSwap-Tabulist2,2006-11-27 14:26:22,2,160,1,5,1928,0.08
MoveSwap-Tabulist2,2006-11-27 14:26:22,4,0,1,5,1928,0.00
MoveSwap-Tabulist2,2006-11-27 14:26:22,4,20,1,5,1912,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:22,4,40,1,5,1912,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:22,4,60,1,5,1908,0.04
MoveSwap-Tabulist2,2006-11-27 14:26:23,4,80,1,5,1908,0.05
MoveSwap-Tabulist2,2006-11-27 14:26:23,4,100,1,5,1908,0.06
MoveSwap-Tabulist2,2006-11-27 14:26:23,4,120,1,5,1908,0.07
MoveSwap-Tabulist2,2006-11-27 14:26:23,4,140,1,5,1908,0.07
MoveSwap-Tabulist2,2006-11-27 14:26:24,4,160,1,5,1908,0.09
MoveSwap-Tabulist2,2006-11-27 14:26:24,6,0,1,5,1928,0.00
MoveSwap-Tabulist2,2006-11-27 14:26:24,6,20,1,5,1912,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:24,6,40,1,5,1890,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:24,6,60,1,5,1890,0.04
MoveSwap-Tabulist2,2006-11-27 14:26:24,6,80,1,5,1890,0.05
MoveSwap-Tabulist2,2006-11-27 14:26:25,6,100,1,5,1890,0.07
MoveSwap-Tabulist2,2006-11-27 14:26:25,6,120,1,5,1885,0.08
MoveSwap-Tabulist2,2006-11-27 14:26:25,6,140,1,5,1876,0.08
MoveSwap-Tabulist2,2006-11-27 14:26:25,6,160,1,5,1876,0.12
MoveSwap-Tabulist2,2006-11-27 14:26:26,8,0,1,5,1928,0.00
MoveSwap-Tabulist2,2006-11-27 14:26:26,8,20,1,5,1928,0.01
MoveSwap-Tabulist2,2006-11-27 14:26:26,8,40,1,5,1908,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:26,8,60,1,5,1908,0.05
MoveSwap-Tabulist2,2006-11-27 14:26:26,8,80,1,5,1908,0.05
MoveSwap-Tabulist2,2006-11-27 14:26:26,8,100,1,5,1908,0.05
MoveSwap-Tabulist2,2006-11-27 14:26:27,8,120,1,5,1902,0.07
MoveSwap-Tabulist2,2006-11-27 14:26:27,8,140,1,5,1902,0.08
MoveSwap-Tabulist2,2006-11-27 14:26:27,8,160,1,5,1902,0.08
MoveSwap-Tabulist2,2006-11-27 14:26:27,10,0,1,5,1928,0.01
MoveSwap-Tabulist2,2006-11-27 14:26:27,10,20,1,5,1928,0.02
MoveSwap-Tabulist2,2006-11-27 14:26:28,10,40,1,5,1912,0.03
MoveSwap-Tabulist2,2006-11-27 14:26:28,10,60,1,5,1912,0.03
MoveSwap-Tabulist2,2006-11-27 14:26:28,10,80,1,5,1912,0.04
MoveSwap-Tabulist2,2006-11-27 14:26:28,10,100,1,5,1912,0.06
MoveSwap-Tabulist2,2006-11-27 14:26:28,10,120,1,5,1912,0.06
MoveSwap-Tabulist2,2006-11-27 14:26:29,10,140,1,5,1912,0.08
MoveSwap-Tabulist2,2006-11-27 14:26:29,10,160,1,5,1912,0.09
MoveTask-Tabulist2,2006-11-27 14:30:04,0,0,1,5,1928,0.00
MoveTask-Tabulist2,2006-11-27 14:30:04,0,20,1,5,1928,0.02
MoveTask-Tabulist2,2006-11-27 14:30:05,0,40,1,5,1928,0.03
MoveTask-Tabulist2,2006-11-27 14:30:05,0,60,1,5,1928,0.04
MoveTask-Tabulist2,2006-11-27 14:30:05,0,80,1,5,1928,0.06
MoveTask-Tabulist2,2006-11-27 14:30:05,0,100,1,5,1928,0.07
MoveTask-Tabulist2,2006-11-27 14:30:06,0,120,1,5,1928,0.08
MoveTask-Tabulist2,2006-11-27 14:30:06,0,140,1,5,1928,0.09
MoveTask-Tabulist2,2006-11-27 14:30:06,0,160,1,5,1928,0.13
MoveTask-Tabulist2,2006-11-27 14:30:07,2,0,1,5,1928,0.01
MoveTask-Tabulist2,2006-11-27 14:30:07,2,20,1,5,1928,0.02
MoveTask-Tabulist2,2006-11-27 14:30:07,2,40,1,5,1928,0.04
MoveTask-Tabulist2,2006-11-27 14:30:07,2,60,1,5,1928,0.04
MoveTask-Tabulist2,2006-11-27 14:30:07,2,80,1,5,1928,0.06
MoveTask-Tabulist2,2006-11-27 14:30:08,2,100,1,5,1928,0.07
MoveTask-Tabulist2,2006-11-27 14:30:08,2,120,1,5,1928,0.08
MoveTask-Tabulist2,2006-11-27 14:30:08,2,140,1,5,1928,0.09
MoveTask-Tabulist2,2006-11-27 14:30:09,2,160,1,5,1928,0.11
MoveTask-Tabulist2,2006-11-27 14:30:09,4,0,1,5,1928,0.01
MoveTask-Tabulist2,2006-11-27 14:30:09,4,20,1,5,1912,0.02
MoveTask-Tabulist2,2006-11-27 14:30:09,4,40,1,5,1912,0.04
MoveTask-Tabulist2,2006-11-27 14:30:09,4,60,1,5,1908,0.06
MoveTask-Tabulist2,2006-11-27 14:30:10,4,80,1,5,1908,0.06
MoveTask-Tabulist2,2006-11-27 14:30:10,4,100,1,5,1908,0.08
MoveTask-Tabulist2,2006-11-27 14:30:10,4,120,1,5,1908,0.08
MoveTask-Tabulist2,2006-11-27 14:30:10,4,140,1,5,1908,0.12
MoveTask-Tabulist2,2006-11-27 14:30:11,4,160,1,5,1908,0.11
MoveTask-Tabulist2,2006-11-27 14:30:11,6,0,1,5,1928,0.01
MoveTask-Tabulist2,2006-11-27 14:30:11,6,20,1,5,1912,0.03
MoveTask-Tabulist2,2006-11-27 14:30:11,6,40,1,5,1890,0.03
MoveTask-Tabulist2,2006-11-27 14:30:12,6,60,1,5,1890,0.04
MoveTask-Tabulist2,2006-11-27 14:30:12,6,80,1,5,1890,0.05
MoveTask-Tabulist2,2006-11-27 14:30:12,6,100,1,5,1890,0.08
MoveTask-Tabulist2,2006-11-27 14:30:12,6,120,1,5,1885,0.08
MoveTask-Tabulist2,2006-11-27 14:30:13,6,140,1,5,1885,0.11
MoveTask-Tabulist2,2006-11-27 14:30:13,6,160,1,5,1885,0.10
MoveTask-Tabulist2,2006-11-27 14:30:13,8,0,1,5,1928,0.02
MoveTask-Tabulist2,2006-11-27 14:30:14,8,20,1,5,1928,0.02
MoveTask-Tabulist2,2006-11-27 14:30:14,8,40,1,5,1928,0.03
MoveTask-Tabulist2,2006-11-27 14:30:14,8,60,1,5,1912,0.04
MoveTask-Tabulist2,2006-11-27 14:30:14,8,80,1,5,1912,0.06
MoveTask-Tabulist2,2006-11-27 14:30:14,8,100,1,5,1912,0.07
MoveTask-Tabulist2,2006-11-27 14:30:15,8,120,1,5,1912,0.08
MoveTask-Tabulist2,2006-11-27 14:30:15,8,140,1,5,1908,0.13
MoveTask-Tabulist2,2006-11-27 14:30:15,8,160,1,5,1908,0.13
MoveTask-Tabulist2,2006-11-27 14:30:16,10,0,1,5,1928,0.01
MoveTask-Tabulist2,2006-11-27 14:30:16,10,20,1,5,1928,0.02
MoveTask-Tabulist2,2006-11-27 14:30:16,10,40,1,5,1928,0.03
MoveTask-Tabulist2,2006-11-27 14:30:16,10,60,1,5,1908,0.07
MoveTask-Tabulist2,2006-11-27 14:30:16,10,80,1,5,1908,0.06
MoveTask-Tabulist2,2006-11-27 14:30:17,10,100,1,5,1908,0.07
MoveTask-Tabulist2,2006-11-27 14:30:17,10,120,1,5,1908,0.11
MoveTask-Tabulist2,2006-11-27 14:30:17,10,140,1,5,1908,0.11
MoveTask-Tabulist2,2006-11-27 14:30:18,10,160,1,5,1908,0.12
Move-Tabulist.exe,2006-11-27 17:23:20,0,0,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:21,0,20,1,3,1987,0.07
Move-Tabulist.exe,2006-11-27 17:23:21,0,40,1,3,1987,0.04
Move-Tabulist.exe,2006-11-27 17:23:22,0,60,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:23,0,80,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:24,0,100,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:25,0,120,1,3,1987,0.04
Move-Tabulist.exe,2006-11-27 17:23:26,0,140,1,3,1987,0.09
Move-Tabulist.exe,2006-11-27 17:23:26,0,160,1,3,1987,0.04
Move-Tabulist.exe,2006-11-27 17:23:27,20,0,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:28,20,20,1,3,1987,0.04
Move-Tabulist.exe,2006-11-27 17:23:29,20,40,1,3,1987,0.04
Move-Tabulist.exe,2006-11-27 17:23:29,20,60,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:30,20,80,1,3,1987,0.04
Move-Tabulist.exe,2006-11-27 17:23:31,20,100,1,3,1987,0.04
Move-Tabulist.exe,2006-11-27 17:23:32,20,120,1,3,1952,0.04
Move-Tabulist.exe,2006-11-27 17:23:33,20,140,1,3,1952,0.04
Move-Tabulist.exe,2006-11-27 17:23:34,20,160,1,3,1922,0.06
Move-Tabulist.exe,2006-11-27 17:23:34,40,0,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:35,40,20,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:36,40,40,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:37,40,60,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:38,40,80,1,3,1987,0.06
Move-Tabulist.exe,2006-11-27 17:23:38,40,100,1,3,1934,0.04
Move-Tabulist.exe,2006-11-27 17:23:39,40,120,1,3,1934,0.04
Move-Tabulist.exe,2006-11-27 17:23:40,40,140,1,3,1934,0.04
