tag,date,tabus,chances,resets,distance,cmax,time
Move Tabulist,2006-11-27 10:35:35,80,120,1,1,4410,0.04
Move Tabulist,2006-11-27 10:35:35,80,140,1,1,4323,0.04
Move Tabulist,2006-11-27 10:35:35,80,160,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:35,80,180,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:36,80,200,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:36,100,0,1,1,4538,0.00
Move Tabulist,2006-11-27 10:35:36,100,20,1,1,4520,0.01
Move Tabulist,2006-11-27 10:35:36,100,40,1,1,4441,0.01
Move Tabulist,2006-11-27 10:35:36,100,60,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:36,100,80,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:36,100,100,1,1,4441,0.03
Move Tabulist,2006-11-27 10:35:36,100,120,1,1,4410,0.03
Move Tabulist,2006-11-27 10:35:37,100,140,1,1,4323,0.04
Move Tabulist,2006-11-27 10:35:37,100,160,1,1,4323,0.04
Move Tabulist,2006-11-27 10:35:37,100,180,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:37,100,200,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:37,120,0,1,1,4538,0.00
Move Tabulist,2006-11-27 10:35:37,120,20,1,1,4520,0.01
Move Tabulist,2006-11-27 10:35:37,120,40,1,1,4441,0.01
Move Tabulist,2006-11-27 10:35:37,120,60,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:38,120,80,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:38,120,100,1,1,4441,0.03
Move Tabulist,2006-11-27 10:35:38,120,120,1,1,4410,0.04
Move Tabulist,2006-11-27 10:35:38,120,140,1,1,4323,0.04
Move Tabulist,2006-11-27 10:35:38,120,160,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:38,120,180,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:39,120,200,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:39,140,0,1,1,4538,0.01
Move Tabulist,2006-11-27 10:35:39,140,20,1,1,4520,0.01
Move Tabulist,2006-11-27 10:35:39,140,40,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:39,140,60,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:39,140,80,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:39,140,100,1,1,4441,0.03
Move Tabulist,2006-11-27 10:35:39,140,120,1,1,4410,0.04
Move Tabulist,2006-11-27 10:35:40,140,140,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:40,140,160,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:40,140,180,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:40,140,200,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:40,160,0,1,1,4538,0.00
Move Tabulist,2006-11-27 10:35:40,160,20,1,1,4520,0.01
Move Tabulist,2006-11-27 10:35:40,160,40,1,1,4441,0.01
Move Tabulist,2006-11-27 10:35:40,160,60,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:41,160,80,1,1,4441,0.03
Move Tabulist,2006-11-27 10:35:41,160,100,1,1,4441,0.03
Move Tabulist,2006-11-27 10:35:41,160,120,1,1,4410,0.04
Move Tabulist,2006-11-27 10:35:41,160,140,1,1,4323,0.04
Move Tabulist,2006-11-27 10:35:41,160,160,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:41,160,180,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:42,160,200,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:42,180,0,1,1,4538,0.00
Move Tabulist,2006-11-27 10:35:42,180,20,1,1,4520,0.01
Move Tabulist,2006-11-27 10:35:42,180,40,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:42,180,60,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:42,180,80,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:42,180,100,1,1,4441,0.03
Move Tabulist,2006-11-27 10:35:42,180,120,1,1,4410,0.04
Move Tabulist,2006-11-27 10:35:43,180,140,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:43,180,160,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:43,180,180,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:43,180,200,1,1,4323,0.07
Move Tabulist,2006-11-27 10:35:43,200,0,1,1,4538,0.00
Move Tabulist,2006-11-27 10:35:43,200,20,1,1,4520,0.01
Move Tabulist,2006-11-27 10:35:43,200,40,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:44,200,60,1,1,4441,0.02
Move Tabulist,2006-11-27 10:35:44,200,80,1,1,4441,0.03
Move Tabulist,2006-11-27 10:35:44,200,100,1,1,4441,0.04
Move Tabulist,2006-11-27 10:35:44,200,120,1,1,4410,0.04
Move Tabulist,2006-11-27 10:35:44,200,140,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:44,200,160,1,1,4323,0.05
Move Tabulist,2006-11-27 10:35:44,200,180,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:45,200,200,1,1,4323,0.06
Move Tabulist,2006-11-27 10:35:45,0,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:35:45,0,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:35:45,0,40,1,3,4492,0.07
Move Tabulist,2006-11-27 10:35:45,0,60,1,3,4492,0.10
Move Tabulist,2006-11-27 10:35:45,0,80,1,3,4492,0.12
Move Tabulist,2006-11-27 10:35:46,0,100,1,3,4492,0.16
Move Tabulist,2006-11-27 10:35:46,0,120,1,3,4492,0.18
Move Tabulist,2006-11-27 10:35:46,0,140,1,3,4492,0.21
Move Tabulist,2006-11-27 10:35:47,0,160,1,3,4492,0.24
Move Tabulist,2006-11-27 10:35:47,0,180,1,3,4492,0.28
Move Tabulist,2006-11-27 10:35:48,0,200,1,3,4492,0.30
Move Tabulist,2006-11-27 10:35:48,20,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:35:48,20,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:35:48,20,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:35:48,20,60,1,3,4385,0.11
Move Tabulist,2006-11-27 10:35:48,20,80,1,3,4337,0.14
Move Tabulist,2006-11-27 10:35:49,20,100,1,3,4120,0.18
Move Tabulist,2006-11-27 10:35:49,20,120,1,3,4120,0.22
Move Tabulist,2006-11-27 10:35:49,20,140,1,3,4120,0.25
Move Tabulist,2006-11-27 10:35:50,20,160,1,3,4120,0.30
Move Tabulist,2006-11-27 10:35:50,20,180,1,3,4120,0.30
Move Tabulist,2006-11-27 10:35:51,20,200,1,3,4120,0.34
Move Tabulist,2006-11-27 10:35:51,40,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:35:51,40,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:35:51,40,40,1,3,4337,0.09
Move Tabulist,2006-11-27 10:35:51,40,60,1,3,4198,0.13
Move Tabulist,2006-11-27 10:35:52,40,80,1,3,4198,0.16
Move Tabulist,2006-11-27 10:35:52,40,100,1,3,4198,0.19
Move Tabulist,2006-11-27 10:35:52,40,120,1,3,4198,0.22
Move Tabulist,2006-11-27 10:35:53,40,140,1,3,4198,0.24
Move Tabulist,2006-11-27 10:35:53,40,160,1,3,4178,0.30
Move Tabulist,2006-11-27 10:35:54,40,180,1,3,4178,0.31
Move Tabulist,2006-11-27 10:35:54,40,200,1,3,4178,0.34
Move Tabulist,2006-11-27 10:35:54,60,0,1,3,4492,0.01
Move Tabulist,2006-11-27 10:35:54,60,20,1,3,4492,0.05
Move Tabulist,2006-11-27 10:35:54,60,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:35:55,60,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:35:55,60,80,1,3,4337,0.14
Move Tabulist,2006-11-27 10:35:55,60,100,1,3,4337,0.18
Move Tabulist,2006-11-27 10:35:55,60,120,1,3,4234,0.22
Move Tabulist,2006-11-27 10:35:56,60,140,1,3,4186,0.25
Move Tabulist,2006-11-27 10:35:56,60,160,1,3,4186,0.28
Move Tabulist,2006-11-27 10:35:57,60,180,1,3,4186,0.31
Move Tabulist,2006-11-27 10:35:57,60,200,1,3,4172,0.38
Move Tabulist,2006-11-27 10:35:57,80,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:35:57,80,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:35:58,80,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:35:58,80,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:35:58,80,80,1,3,4183,0.17
Move Tabulist,2006-11-27 10:35:58,80,100,1,3,4183,0.20
Move Tabulist,2006-11-27 10:35:59,80,120,1,3,4183,0.23
Move Tabulist,2006-11-27 10:35:59,80,140,1,3,4183,0.26
Move Tabulist,2006-11-27 10:35:59,80,160,1,3,4163,0.29
Move Tabulist,2006-11-27 10:36:00,80,180,1,3,4163,0.34
Move Tabulist,2006-11-27 10:36:00,80,200,1,3,4163,0.35
Move Tabulist,2006-11-27 10:36:01,100,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:36:01,100,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:36:01,100,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:36:01,100,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:36:01,100,80,1,3,4202,0.17
Move Tabulist,2006-11-27 10:36:02,100,100,1,3,4170,0.20
Move Tabulist,2006-11-27 10:36:02,100,120,1,3,4170,0.24
Move Tabulist,2006-11-27 10:36:02,100,140,1,3,4170,0.27
Move Tabulist,2006-11-27 10:36:03,100,160,1,3,4162,0.30
Move Tabulist,2006-11-27 10:36:03,100,180,1,3,4162,0.33
Move Tabulist,2006-11-27 10:36:04,100,200,1,3,4116,0.36
Move Tabulist,2006-11-27 10:36:04,120,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:36:04,120,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:36:04,120,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:36:04,120,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:36:05,120,80,1,3,4186,0.17
Move Tabulist,2006-11-27 10:36:05,120,100,1,3,4167,0.21
Move Tabulist,2006-11-27 10:36:05,120,120,1,3,4167,0.24
Move Tabulist,2006-11-27 10:36:06,120,140,1,3,4167,0.26
Move Tabulist,2006-11-27 10:36:06,120,160,1,3,4167,0.29
Move Tabulist,2006-11-27 10:36:06,120,180,1,3,4167,0.32
Move Tabulist,2006-11-27 10:36:07,120,200,1,3,4167,0.35
Move Tabulist,2006-11-27 10:36:07,140,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:36:07,140,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:36:07,140,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:36:08,140,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:36:08,140,80,1,3,4186,0.18
Move Tabulist,2006-11-27 10:36:08,140,100,1,3,4167,0.20
Move Tabulist,2006-11-27 10:36:09,140,120,1,3,4167,0.23
Move Tabulist,2006-11-27 10:36:09,140,140,1,3,4167,0.26
Move Tabulist,2006-11-27 10:36:09,140,160,1,3,4167,0.29
Move Tabulist,2006-11-27 10:36:10,140,180,1,3,4167,0.32
Move Tabulist,2006-11-27 10:36:10,140,200,1,3,4167,0.36
Move Tabulist,2006-11-27 10:36:10,160,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:36:10,160,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:36:11,160,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:36:11,160,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:36:11,160,80,1,3,4186,0.17
Move Tabulist,2006-11-27 10:36:11,160,100,1,3,4167,0.20
Move Tabulist,2006-11-27 10:36:12,160,120,1,3,4167,0.23
Move Tabulist,2006-11-27 10:36:12,160,140,1,3,4167,0.26
Move Tabulist,2006-11-27 10:36:13,160,160,1,3,4167,0.29
Move Tabulist,2006-11-27 10:36:13,160,180,1,3,4167,0.32
Move Tabulist,2006-11-27 10:36:13,160,200,1,3,4167,0.34
Move Tabulist,2006-11-27 10:36:14,180,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:36:14,180,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:36:14,180,40,1,3,4385,0.09
Move Tabulist,2006-11-27 10:36:14,180,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:36:14,180,80,1,3,4186,0.16
Move Tabulist,2006-11-27 10:36:15,180,100,1,3,4167,0.20
Move Tabulist,2006-11-27 10:36:15,180,120,1,3,4167,0.23
Move Tabulist,2006-11-27 10:36:15,180,140,1,3,4167,0.26
Move Tabulist,2006-11-27 10:36:16,180,160,1,3,4167,0.29
Move Tabulist,2006-11-27 10:36:16,180,180,1,3,4167,0.34
Move Tabulist,2006-11-27 10:36:17,180,200,1,3,4167,0.34
Move Tabulist,2006-11-27 10:36:17,200,0,1,3,4492,0.02
Move Tabulist,2006-11-27 10:36:17,200,20,1,3,4492,0.04
Move Tabulist,2006-11-27 10:36:17,200,40,1,3,4385,0.08
Move Tabulist,2006-11-27 10:36:17,200,60,1,3,4337,0.12
Move Tabulist,2006-11-27 10:36:18,200,80,1,3,4186,0.17
Move Tabulist,2006-11-27 10:36:18,200,100,1,3,4167,0.20
Move Tabulist,2006-11-27 10:36:18,200,120,1,3,4167,0.22
Move Tabulist,2006-11-27 10:36:19,200,140,1,3,4167,0.27
Move Tabulist,2006-11-27 10:36:19,200,160,1,3,4167,0.29
Move Tabulist,2006-11-27 10:36:19,200,180,1,3,4167,0.31
Move Tabulist,2006-11-27 10:36:20,200,200,1,3,4167,0.34
Move Tabulist,2006-11-27 10:36:20,0,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:20,0,20,1,5,4252,0.09
Move Tabulist,2006-11-27 10:36:21,0,40,1,5,4252,0.15
Move Tabulist,2006-11-27 10:36:21,0,60,1,5,4252,0.20
Move Tabulist,2006-11-27 10:36:21,0,80,1,5,4252,0.25
Move Tabulist,2006-11-27 10:36:22,0,100,1,5,4252,0.29
Move Tabulist,2006-11-27 10:36:22,0,120,1,5,4252,0.35
Move Tabulist,2006-11-27 10:36:23,0,140,1,5,4252,0.39
Move Tabulist,2006-11-27 10:36:23,0,160,1,5,4252,0.45
Move Tabulist,2006-11-27 10:36:24,0,180,1,5,4252,0.49
Move Tabulist,2006-11-27 10:36:24,0,200,1,5,4252,0.56
Move Tabulist,2006-11-27 10:36:25,20,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:25,20,20,1,5,4252,0.09
Move Tabulist,2006-11-27 10:36:25,20,40,1,5,4252,0.14
Move Tabulist,2006-11-27 10:36:25,20,60,1,5,4252,0.19
Move Tabulist,2006-11-27 10:36:26,20,80,1,5,4252,0.24
Move Tabulist,2006-11-27 10:36:26,20,100,1,5,4252,0.32
Move Tabulist,2006-11-27 10:36:27,20,120,1,5,4252,0.33
Move Tabulist,2006-11-27 10:36:27,20,140,1,5,4252,0.38
Move Tabulist,2006-11-27 10:36:28,20,160,1,5,4252,0.43
Move Tabulist,2006-11-27 10:36:28,20,180,1,5,4252,0.51
Move Tabulist,2006-11-27 10:36:29,20,200,1,5,4252,0.52
Move Tabulist,2006-11-27 10:36:29,40,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:29,40,20,1,5,4252,0.09
Move Tabulist,2006-11-27 10:36:30,40,40,1,5,4252,0.13
Move Tabulist,2006-11-27 10:36:30,40,60,1,5,4252,0.18
Move Tabulist,2006-11-27 10:36:30,40,80,1,5,4252,0.23
Move Tabulist,2006-11-27 10:36:31,40,100,1,5,4252,0.29
Move Tabulist,2006-11-27 10:36:31,40,120,1,5,4252,0.33
Move Tabulist,2006-11-27 10:36:32,40,140,1,5,4252,0.42
Move Tabulist,2006-11-27 10:36:32,40,160,1,5,4252,0.42
Move Tabulist,2006-11-27 10:36:33,40,180,1,5,4252,0.48
Move Tabulist,2006-11-27 10:36:34,40,200,1,5,4252,0.53
Move Tabulist,2006-11-27 10:36:34,60,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:34,60,20,1,5,4252,0.08
Move Tabulist,2006-11-27 10:36:34,60,40,1,5,4252,0.13
Move Tabulist,2006-11-27 10:36:34,60,60,1,5,4252,0.19
Move Tabulist,2006-11-27 10:36:35,60,80,1,5,4252,0.22
Move Tabulist,2006-11-27 10:36:35,60,100,1,5,4252,0.30
Move Tabulist,2006-11-27 10:36:36,60,120,1,5,4252,0.31
Move Tabulist,2006-11-27 10:36:36,60,140,1,5,4252,0.37
Move Tabulist,2006-11-27 10:36:37,60,160,1,5,4252,0.43
Move Tabulist,2006-11-27 10:36:37,60,180,1,5,4252,0.48
Move Tabulist,2006-11-27 10:36:38,60,200,1,5,4252,0.54
Move Tabulist,2006-11-27 10:36:38,80,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:38,80,20,1,5,4252,0.07
Move Tabulist,2006-11-27 10:36:39,80,40,1,5,4252,0.14
Move Tabulist,2006-11-27 10:36:39,80,60,1,5,4252,0.16
Move Tabulist,2006-11-27 10:36:39,80,80,1,5,4252,0.20
Move Tabulist,2006-11-27 10:36:40,80,100,1,5,4252,0.26
Move Tabulist,2006-11-27 10:36:40,80,120,1,5,4252,0.32
Move Tabulist,2006-11-27 10:36:41,80,140,1,5,4252,0.39
Move Tabulist,2006-11-27 10:36:41,80,160,1,5,4252,0.47
Move Tabulist,2006-11-27 10:36:42,80,180,1,5,4252,0.50
Move Tabulist,2006-11-27 10:36:43,80,200,1,5,4252,0.59
Move Tabulist,2006-11-27 10:36:43,100,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:43,100,20,1,5,4252,0.07
Move Tabulist,2006-11-27 10:36:43,100,40,1,5,4252,0.15
Move Tabulist,2006-11-27 10:36:44,100,60,1,5,4252,0.15
Move Tabulist,2006-11-27 10:36:44,100,80,1,5,4252,0.22
Move Tabulist,2006-11-27 10:36:44,100,100,1,5,4252,0.27
Move Tabulist,2006-11-27 10:36:45,100,120,1,5,4252,0.32
Move Tabulist,2006-11-27 10:36:45,100,140,1,5,4252,0.38
Move Tabulist,2006-11-27 10:36:46,100,160,1,5,4252,0.43
Move Tabulist,2006-11-27 10:36:47,100,180,1,5,4252,0.49
Move Tabulist,2006-11-27 10:36:47,100,200,1,5,4252,0.54
Move Tabulist,2006-11-27 10:36:47,120,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:48,120,20,1,5,4252,0.08
Move Tabulist,2006-11-27 10:36:48,120,40,1,5,4252,0.12
Move Tabulist,2006-11-27 10:36:48,120,60,1,5,4252,0.18
Move Tabulist,2006-11-27 10:36:48,120,80,1,5,4252,0.24
Move Tabulist,2006-11-27 10:36:49,120,100,1,5,4252,0.26
Move Tabulist,2006-11-27 10:36:49,120,120,1,5,4252,0.37
Move Tabulist,2006-11-27 10:36:50,120,140,1,5,4252,0.36
Move Tabulist,2006-11-27 10:36:50,120,160,1,5,4252,0.42
Move Tabulist,2006-11-27 10:36:51,120,180,1,5,4252,0.48
Move Tabulist,2006-11-27 10:36:52,120,200,1,5,4252,0.54
Move Tabulist,2006-11-27 10:36:52,140,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:36:52,140,20,1,5,4252,0.09
Move Tabulist,2006-11-27 10:36:52,140,40,1,5,4252,0.13
Move Tabulist,2006-11-27 10:36:53,140,60,1,5,4252,0.19
Move Tabulist,2006-11-27 10:36:53,140,80,1,5,4252,0.28
Move Tabulist,2006-11-27 10:36:53,140,100,1,5,4252,0.28
Move Tabulist,2006-11-27 10:36:54,140,120,1,5,4252,0.35
Move Tabulist,2006-11-27 10:36:54,140,140,1,5,4252,0.38
Move Tabulist,2006-11-27 10:36:55,140,160,1,5,4252,0.49
Move Tabulist,2006-11-27 10:36:56,140,180,1,5,4252,0.49
Move Tabulist,2006-11-27 10:36:56,140,200,1,5,4218,0.59
Move Tabulist,2006-11-27 10:36:56,160,0,1,5,4252,0.05
Move Tabulist,2006-11-27 10:36:57,160,20,1,5,4252,0.09
Move Tabulist,2006-11-27 10:36:57,160,40,1,5,4252,0.14
Move Tabulist,2006-11-27 10:36:57,160,60,1,5,4252,0.19
Move Tabulist,2006-11-27 10:36:58,160,80,1,5,4252,0.25
Move Tabulist,2006-11-27 10:36:58,160,100,1,5,4252,0.29
Move Tabulist,2006-11-27 10:36:58,160,120,1,5,4252,0.34
Move Tabulist,2006-11-27 10:36:59,160,140,1,5,4252,0.42
Move Tabulist,2006-11-27 10:37:00,160,160,1,5,4153,0.46
Move Tabulist,2006-11-27 10:37:00,160,180,1,5,4153,0.54
Move Tabulist,2006-11-27 10:37:01,160,200,1,5,4153,0.57
Move Tabulist,2006-11-27 10:37:01,180,0,1,5,4252,0.05
Move Tabulist,2006-11-27 10:37:01,180,20,1,5,4252,0.10
Move Tabulist,2006-11-27 10:37:01,180,40,1,5,4252,0.14
Move Tabulist,2006-11-27 10:37:02,180,60,1,5,4252,0.21
Move Tabulist,2006-11-27 10:37:02,180,80,1,5,4252,0.24
Move Tabulist,2006-11-27 10:37:03,180,100,1,5,4252,0.30
Move Tabulist,2006-11-27 10:37:03,180,120,1,5,4252,0.35
Move Tabulist,2006-11-27 10:37:04,180,140,1,5,4252,0.42
Move Tabulist,2006-11-27 10:37:04,180,160,1,5,4218,0.47
Move Tabulist,2006-11-27 10:37:05,180,180,1,5,4179,0.52
Move Tabulist,2006-11-27 10:37:05,180,200,1,5,4179,0.61
Move Tabulist,2006-11-27 10:37:06,200,0,1,5,4252,0.04
Move Tabulist,2006-11-27 10:37:06,200,20,1,5,4252,0.09
Move Tabulist,2006-11-27 10:37:06,200,40,1,5,4252,0.14
Move Tabulist,2006-11-27 10:37:06,200,60,1,5,4252,0.20
Move Tabulist,2006-11-27 10:37:07,200,80,1,5,4252,0.25
Move Tabulist,2006-11-27 10:37:07,200,100,1,5,4252,0.30
Move Tabulist,2006-11-27 10:37:08,200,120,1,5,4252,0.37
Move Tabulist,2006-11-27 10:37:08,200,140,1,5,4252,0.41
Move Tabulist,2006-11-27 10:37:09,200,160,1,5,4218,0.46
Move Tabulist,2006-11-27 10:37:09,200,180,1,5,4168,0.54
Move Tabulist,2006-11-27 10:37:10,200,200,1,5,4140,0.65
MoveSwap Tabulist,2006-11-27 11:09:46,0,0,1,1,4538,0.00
MoveSwap Tabulist,2006-11-27 11:09:46,0,20,1,1,4538,0.00
MoveSwap Tabulist,2006-11-27 11:09:46,0,40,1,1,4538,0.02
MoveSwap Tabulist,2006-11-27 11:09:46,0,60,1,1,4538,0.02
MoveSwap Tabulist,2006-11-27 11:09:46,0,80,1,1,4538,0.03
MoveSwap Tabulist,2006-11-27 11:09:46,0,100,1,1,4538,0.03
MoveSwap Tabulist,2006-11-27 11:09:46,0,120,1,1,4538,0.04
MoveSwap Tabulist,2006-11-27 11:09:47,0,140,1,1,4538,0.04
MoveSwap Tabulist,2006-11-27 11:09:47,0,160,1,1,4538,0.05
MoveSwap Tabulist,2006-11-27 11:09:47,0,180,1,1,4538,0.06
MoveSwap Tabulist,2006-11-27 11:09:47,0,200,1,1,4538,0.07
MoveSwap Tabulist,2006-11-27 11:09:47,20,0,1,1,4538,0.01
MoveSwap Tabulist,2006-11-27 11:09:47,20,20,1,1,4520,0.01
MoveSwap Tabulist,2006-11-27 11:09:47,20,40,1,1,4520,0.02
MoveSwap Tabulist,2006-11-27 11:09:47,20,60,1,1,4467,0.03
MoveSwap Tabulist,2006-11-27 11:09:48,20,80,1,1,4442,0.03
MoveSwap Tabulist,2006-11-27 11:09:48,20,100,1,1,4442,0.03
MoveSwap Tabulist,2006-11-27 11:09:48,20,120,1,1,4369,0.05
MoveSwap Tabulist,2006-11-27 11:09:48,20,140,1,1,4316,0.05
MoveSwap Tabulist,2006-11-27 11:09:48,20,160,1,1,4253,0.06
MoveSwap Tabulist,2006-11-27 11:09:48,20,180,1,1,4212,0.07
MoveSwap Tabulist,2006-11-27 11:09:49,20,200,1,1,4212,0.10
